,ticker_name,df_reg_time,df_reg_inter_time,train_time,predict_time,full_train_time,save_results_time,years_back,df_raw_shape,df_clean_shape,df_feacheng_shape,df_dailydiff_shape,df_weeklydiff_shape,threshold_days_in_week,df_corr_shape,min_prcnt_data,df_reg_shape,predictors_number,corrs_mean,corr_threshold,corr_inter_threshold,number_of_inter,min_days_in_week_threshold,low_week_samples_dict,test_size,X_train_shape,X_test_shape,rmse_train,rmse_train_full_train,r2_train,r2_train_full_train,rmse_test,r2_test,r2_ad_nps_train,r2_ad_nps_test,alpha,alpha_full_train,given_date,exist_date_reference,last_close_price,predicted_diff,predicted_diff_full_train,next_week_price,next_week_price_full_train_,percentage_change,percentage_change_full_train,lr_class_accuracy_test,next_week_class,next_week_class_fp,next_week_class_tp,next_week_class_full_train,next_week_class_fp_full_train,next_week_class_tp_full_train
233,NXTM,15.9,0.5,96.5,0.1,18.6,0.0031080245971679688,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(50, 4)",1,"(373, 3)",0.8,"(49, 268)",268,0.55,0.35,0.7,676,1,{},0.15,42,7,0.00039057550710415917,0.0,0.9999999959271972,1.0,4.2733637725034175,0.6323998579638099,0.9999999695036477,-11.59030486473951,0.0001,0.0001,2020-07-11,2020-07-09,513.7000122070311,2.43996,2.44,516.14,516.14,0.0047,0.0047,0.5,True,0.49,0.51,True,0.06,0.94
142,HAML,9.1,0.0,5.0,0.0,3.1,0.00019097328186035156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.53,0.35,0.7,6,1,{},0.15,43,8,90.20079176189323,92.359,0.3630269167775263,0.3746,116.33188198545335,-0.9161345490987975,0.3037736067103195,-1.874201823648196,0.0001,0.0001,2020-07-11,2020-07-09,5420.0,26.28504,61.5465,5446.285,5481.5465,0.0048,0.0114,0.62,False,0.54,0.46,True,0.46,0.54
303,SHOM,6.4,0.0,2.4,0.0,2.2,0.0001761913299560547,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.38,0.35,0.7,0,1,{},0.15,43,8,13.908605950590312,13.4307,0.24155314372947623,0.2348,10.879399438547509,-0.09918586164619181,0.18863824678037,-0.5113805597635137,0.0001,0.0001,2020-07-11,2020-07-09,614.2999877929688,2.92275,2.8586,617.2227,617.1586,0.0048,0.0047,0.5,True,0.41,0.59,True,0.46,0.54
27,ASHO,14.4,0.1,7.6,0.0,1.9,0.00017261505126953125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.56,0.35,0.7,0,1,{},0.15,43,8,11.738163839274282,12.3034,0.4056269680638085,0.3916,15.239265752509288,0.2794679040044572,0.37798171076445075,0.09933488000557156,0.0001,0.0001,2020-07-11,2020-07-09,1194.0,5.95738,6.428,1199.9574,1200.428,0.005,0.0054,0.38,True,0.38,0.62,True,0.39,0.61
292,SHNP,6.5,0.0,0.9,0.0,0.5,0.0001480579376220703,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.43,0.35,0.7,0,1,{},0.15,43,8,13.340645708492138,13.7028,0.09429428317955368,0.1812,17.06692635175463,-0.7401192164075263,0.09429428317955368,-0.7401192164075263,0.0001,0.0001,2020-07-11,2020-07-09,895.2000122070312,4.61178,9.9657,899.8118,905.1657,0.0052,0.0111,0.25,False,0.5,0.5,True,0.3,0.7
15,ALRPR,7.8,0.0,3.7,0.0,3.1,0.00018286705017089844,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.48,0.35,0.7,2,1,{},0.15,43,8,213.91934291014314,200.522,0.2868366618586454,0.3043,108.26670086670657,0.4029788097324821,0.2204958862175892,0.10446821459872324,0.0001,0.0001,2020-07-11,2020-07-09,8389.0,43.89663,52.5336,8432.8966,8441.5336,0.0052,0.0063,0.5,True,0.46,0.54,False,0.5,0.5
273,QLTU,6.9,0.0,1.7,0.0,1.1,0.0001609325408935547,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.45,0.35,0.7,2,1,{},0.15,43,8,25.807615395132014,24.7329,0.2150392691410571,0.2706,18.364222029762786,0.4189719633228528,0.19678436842340719,0.3463434587382094,0.0001,0.0001,2020-07-11,2020-07-09,2244.0,11.65164,12.8419,2255.6516,2256.8419,0.0052,0.0057,0.88,True,0.5,0.5,True,0.45,0.55
252,PLRM,16.5,0.3,18.8,0.0,2.7,0.00019598007202148438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.58,0.35,0.7,90,1,{},0.15,43,8,16.98488583395282,16.6613,0.24540527697148584,0.2365,15.574620329703176,0.057456275442768656,0.17521041901534506,-0.41381558683584707,0.0001,0.0001,2020-07-11,2020-07-09,2293.0,12.39898,11.9362,2305.399,2304.9362,0.0054,0.0052,0.38,True,0.37,0.63,True,0.5,0.5
268,PIU,8.3,0.0,2.4,0.0,0.8,0.00026607513427734375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.49,0.35,0.7,2,1,{},0.15,43,8,15.719104055938773,14.8422,0.17514079153483075,0.2368,9.203783724920633,0.5610236047991946,0.17514079153483075,0.5610236047991946,0.0001,0.0001,2020-07-11,2020-07-09,952.5,5.12188,6.2938,957.6219,958.7938,0.0054,0.0066,0.75,True,0.5,0.5,True,0.33,0.67
328,TSEM,6.2,0.0,0.6,0.0,0.5,0.00014591217041015625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.37,0.35,0.7,0,1,{},0.15,43,8,80.44882056455081,89.8283,0.17257818679714898,0.1354,129.29495547130702,0.029602523797178315,0.17257818679714898,0.029602523797178315,0.0001,0.0001,2020-07-11,2020-07-09,6961.0,41.1464,43.2108,7002.1464,7004.2108,0.0059,0.0062,0.5,True,0.33,0.67,True,0.24,0.76
28,ASHG,7.3,0.0,0.9,0.0,0.6,0.0001709461212158203,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.52,0.35,0.7,0,1,{},0.15,43,8,82.4886202284879,77.6662,0.21301272592988196,0.2666,43.54411347362613,0.6140465427985191,0.21301272592988196,0.6140465427985191,0.0001,0.0001,2020-07-11,2020-07-09,3650.0,21.79502,20.306,3671.795,3670.306,0.006,0.0056,1.0,True,0.38,0.62,True,0.5,0.5
112,ENRG,7.4,0.0,1.4,0.0,1.2,0.00016880035400390625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.41,0.35,0.7,0,1,{},0.15,43,8,13.1142620856237,12.9247,0.23837476116701373,0.265,11.988254222540728,0.38377581244368264,0.22066254631043258,0.306747788999143,0.0001,0.0001,2020-07-11,2020-07-09,1326.0,8.33081,8.8059,1334.3308,1334.8059,0.0063,0.0066,0.88,True,0.43,0.57,True,0.43,0.57
123,FRSM,6.5,0.0,0.7,0.0,0.6,0.0001537799835205078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.37,0.35,0.7,0,1,{},0.15,43,8,9.126457366534662,9.1438,0.16929344139904978,0.136,9.276707445516978,-0.1450654064282566,0.16929344139904978,-0.1450654064282566,0.0001,0.0001,2020-07-11,2020-07-09,1134.0,7.56796,6.9618,1141.568,1140.9618,0.0067,0.0061,0.62,True,0.5,0.5,True,0.28,0.72
5,AFPR,13.6,0.1,15.2,0.0,5.4,0.0002529621124267578,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.54,0.35,0.7,69,1,{},0.15,43,8,135.73084058451852,134.7654,0.4671370188663465,0.4526,130.9025460915083,0.19124398186135172,0.3927840447546739,-0.4153230317426344,0.0001,0.0001,2020-07-11,2020-07-09,7884.0,52.64247,56.1527,7936.6425,7940.1527,0.0067,0.0071,0.38,False,0.52,0.48,True,0.48,0.52
335,VISN,11.3,0.1,12.9,0.0,7.2,0.0002601146697998047,1,"(240, 7)","(129, 7)","(129, 7)","(129, 1)","(28, 4)",1,"(387, 3)",0.8,"(27, 12)",12,0.63,0.35,0.7,37,1,{},0.15,23,4,72.494044399012,918.9058,0.6955996637099163,-46.239,111.67027025276204,0.22118276280752058,0.5572358744871511,-1.3364517115774381,0.0001,0.0001,2020-07-11,2020-07-09,5025.0,33.93643,2.2217,5058.9364,5027.2217,0.0068,0.0004,0.6,False,0.56,0.44,False,0.5,0.5
305,SKLN,12.5,0.1,15.5,0.0,5.2,0.0002338886260986328,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.58,0.35,0.7,69,1,{},0.15,43,8,30.857233365185014,30.1673,0.7067518750144307,0.6872,31.709904567165342,-0.11329625843812874,0.6590138081563148,-1.0874304845714913,0.0001,0.0001,2020-07-11,2020-07-09,1030.0,7.53966,3.9231,1037.5397,1033.9231,0.0073,0.0038,0.38,False,0.81,0.19,True,0.45,0.55
1,ACCL,8.4,0.0,8.7,0.0,7.4,0.00023674964904785156,1,"(240, 7)","(210, 7)","(210, 7)","(210, 1)","(46, 4)",1,"(377, 3)",0.8,"(45, 13)",13,0.4,0.35,0.7,0,1,{},0.15,38,7,1.5351130942203166,1.4519,0.5362453878923854,0.5222,0.9799342844485646,-0.2846166143030009,0.40200063175597067,-2.303299865350574,0.0001,0.0001,2020-07-11,2020-07-09,136.30000305175778,1.07373,1.286,137.3737,137.586,0.0079,0.0094,0.57,True,0.24,0.76,True,0.24,0.76
226,MRIN,7.8,0.0,4.7,0.0,3.3,0.00019502639770507812,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.49,0.35,0.7,3,1,{},0.15,43,8,14.664705175470566,13.9908,0.36329501742696135,0.3754,10.091386827108042,0.2840269897469294,0.2892595543370732,-0.16345614166123967,0.0001,0.0001,2020-07-11,2020-07-09,981.2000122070312,9.17143,8.7831,990.3714,989.9831,0.0093,0.009,0.5,True,0.35,0.65,True,0.4,0.6
183,LSCO,7.6,0.0,1.9,0.0,1.1,0.00016307830810546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.44,0.35,0.7,0,1,{},0.15,43,8,6.15620875261496,6.0312,0.25141859710207526,0.2903,5.452552505233496,0.44892522073602437,0.2340097272672398,0.3800408733280274,0.0001,0.0001,2020-07-11,2020-07-09,408.3999938964844,3.78208,4.2123,412.1821,412.6123,0.0093,0.0103,0.62,True,0.35,0.65,True,0.5,0.5
247,ORA,7.0,0.0,9.1,0.0,8.1,0.00024127960205078125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 14)",14,0.39,0.35,0.7,0,1,{},0.15,43,8,154.12195517361897,172.5271,0.7053874490776515,0.6297,267.75657402355165,0.03762553317831652,0.6231699930062984,-1.4059361670542088,0.0001,0.0001,2020-07-11,2020-07-09,21790.0,235.70804,206.2923,22025.708,21996.2923,0.0108,0.0095,0.88,True,0.04,0.96,True,0.09,0.91
212,CMER,7.9,0.0,2.2,0.0,1.2,0.0001621246337890625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.48,0.35,0.7,0,1,{},0.15,43,8,6.398325243257299,6.2876,0.2161563646275969,0.2998,5.951800452395383,0.33623012245910455,0.19792744287475028,0.25325888776649264,0.0001,0.0001,2020-07-11,2020-07-09,300.3999938964844,3.39294,4.5956,303.7929,304.9955,0.0113,0.0153,0.88,True,0.5,0.5,True,0.32,0.68
38,AVIA,7.3,0.0,1.4,0.0,1.2,0.0002219676971435547,1,"(240, 7)","(212, 7)","(212, 7)","(212, 1)","(47, 4)",1,"(377, 3)",0.8,"(46, 3)",3,0.36,0.35,0.7,0,1,{},0.15,39,7,12.081845091184993,12.0155,0.19587760723647096,0.2039,11.706270131301057,0.21892050140887243,0.17525908434509851,0.10733771589585428,0.0001,0.0001,2020-07-11,2020-07-09,389.7999877929688,4.47654,4.5326,394.2765,394.3326,0.0115,0.0116,0.71,False,0.5,0.5,False,0.5,0.5
33,AUGN,8.0,0.0,1.2,0.0,0.6,0.00015878677368164062,1,"(240, 7)","(174, 7)","(174, 7)","(174, 1)","(39, 4)",1,"(384, 3)",0.8,"(38, 2)",2,0.43,0.35,0.7,0,1,{},0.15,32,6,141.07821950849308,135.7495,0.2125908195494225,0.1873,104.65698714711446,-0.3649140544114535,0.2125908195494225,-0.3649140544114535,0.0001,0.0001,2020-07-11,2020-07-09,8096.0,98.45682,88.3018,8194.4568,8184.3018,0.0122,0.0109,0.67,True,0.5,0.5,True,0.35,0.65
201,MDGS,8.7,0.0,3.4,0.0,1.2,0.0001780986785888672,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.74,0.35,0.7,10,1,{},0.15,43,8,0.6999350061546755,1.1125,0.36296993853911674,-0.1099,9.665958191656227,-38.29569503259154,0.3481552859470032,-43.20765691166548,0.0001,0.0001,2020-07-11,2020-07-09,29.29999923706055,0.36204,0.5215,29.662,29.8215,0.0124,0.0178,0.38,False,0.5,0.5,False,0.5,0.5
98,EMITF,10.4,0.0,3.7,0.0,1.2,0.0001690387725830078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.47,0.35,0.7,0,1,{},0.15,43,8,8.16395486070784,8.4642,0.304236631486288,0.2951,9.965659598128815,0.24141265072327422,0.28805608803248073,0.14658923206368346,0.0001,0.0001,2020-07-11,2020-07-09,299.70001220703125,3.93294,3.9405,303.633,303.6406,0.0131,0.0131,0.75,True,0.5,0.5,True,0.44,0.56
294,SEMG,6.3,0.0,1.2,0.0,1.1,0.0001537799835205078,1,"(240, 7)","(233, 9)","(233, 9)","(233, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 3)",3,0.44,0.35,0.7,0,1,{},0.15,42,8,259.73038914390065,253.9023,0.2897192445644361,0.2564,229.06036756700647,-1.8189454050958567,0.2728077980064465,-2.1713135807328388,0.0001,0.0001,2020-07-11,2020-07-09,6619.999694824219,93.86393,112.3312,6713.8636,6732.3309,0.0142,0.017,0.25,False,0.51,0.49,True,0.5,0.5
20,ANGL,7.6,0.0,1.7,0.0,1.2,0.00016307830810546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.47,0.35,0.7,0,1,{},0.15,43,8,67.92275563897691,64.121,0.2613993230024295,0.3211,42.959382480438926,0.5918183384883005,0.24422256307225343,0.540795630799338,0.0001,0.0001,2020-07-11,2020-07-09,4260.0,64.00949,62.254,4324.0095,4322.254,0.015,0.0146,0.5,True,0.46,0.54,True,0.5,0.5
274,QNCO,7.1,0.0,6.9,0.0,6.4,0.0002238750457763672,1,"(240, 7)","(224, 7)","(224, 7)","(224, 1)","(48, 4)",1,"(374, 3)",0.8,"(47, 12)",12,0.41,0.35,0.7,0,1,{},0.15,40,7,6.80725416644115,6.9641,0.7362716473625514,0.7085,8.817031633692787,0.3078076207716314,0.6686489928401287,-0.5574328532638293,0.0001,0.0001,2020-07-11,2020-07-09,448.20001220703125,7.29377,9.4252,455.4938,457.6252,0.0163,0.021,0.75,True,0.02,0.98,True,0.01,0.99
227,MYSZ,6.2,0.0,1.3,0.0,1.1,0.00015783309936523438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.4,0.35,0.7,0,1,{},0.15,43,8,24.20682375921863,24.2572,0.4029029139338882,0.3965,24.686563387390006,0.2469260463893478,0.3890169351881647,0.15279180218801625,0.0001,0.0001,2020-07-11,2020-07-09,402.8999938964844,11.93439,13.4079,414.8344,416.3079,0.0296,0.0333,0.62,True,0.05,0.95,False,0.5,0.5
157,INFR,7.7,0.0,0.9,0.0,1.4,0.00019621849060058594,1,"(240, 7)","(232, 7)","(232, 7)","(232, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.49,0.35,0.7,0,1,{},0.15,42,8,67.74549097227757,64.8871,0.2900978566641357,0.2393,49.58181057638143,-4.565519901960359,0.2900978566641357,-4.565519901960359,0.0001,0.0001,2020-07-11,2020-07-09,3091.0,138.58759,118.742,3229.5876,3209.742,0.0448,0.0384,0.5,True,0.5,0.5,True,0.5,0.5
114,ENLV,7.2,0.0,0.6,0.0,0.6,0.0001621246337890625,1,"(234, 7)","(225, 7)","(225, 7)","(225, 1)","(49, 4)",1,"(374, 3)",0.8,"(48, 2)",2,0.35,0.35,0.7,0,1,{},0.15,41,7,533.4972896999284,521.6358,0.23274521249756075,0.1233,624.468784381793,-153.77430755896088,0.23274521249756075,-153.77430755896088,0.0001,0.0001,2020-07-11,2020-07-09,1797.0,409.10265,216.2041,2206.1026,2013.2041,0.2277,0.1203,0.5,False,0.5,0.5,False,0.5,0.5
208,MLSR,11.4,0.0,21.1,0.0,16.8,0.0003979206085205078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 28)",28,0.51,0.35,0.7,21,1,{},0.15,43,8,99.7556437359399,112.165,0.8813452008874582,0.8549,272.5158585939475,-0.06877362520115704,0.8096004386333631,-3.5422879071049174,0.001,0.001,2020-07-11,2020-07-09,13100.0,-2.04517,-32.317,13097.9548,13067.683,-0.0002,-0.0025,0.88,False,0.65,0.35,False,0.63,0.37
269,PWFL,18.9,1.2,220.3,0.1,24.3,0.011626958847045898,1,"(183, 7)","(183, 7)","(183, 7)","(183, 1)","(40, 4)",1,"(384, 3)",0.8,"(39, 572)",572,0.56,0.35,0.7,1618,1,{},0.15,33,6,0.5617924732279488,0.0,0.9998681446433606,1.0,50.466237322053885,0.34853772125995375,0.9975906430286801,-61.540378759044444,0.1,0.1,2020-07-11,2020-07-09,1518.0,-4.06649,-3.8,1513.9335,1514.2,-0.0027,-0.0025,0.5,False,0.89,0.11,False,1.0,0.0
180,ILDC,9.6,0.0,16.3,0.0,13.5,0.0003390312194824219,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 19)",19,0.52,0.35,0.7,33,1,{},0.15,43,8,39.61237059578074,39.576,0.8096217929236634,0.7885,55.61848464556193,-0.0911396749269422,0.7343559901260419,-2.409811484146694,0.1,0.1,2020-07-11,2020-07-09,2232.0,14.5409,2.4612,2246.5409,2234.4612,0.0065,0.0011,0.25,False,0.6,0.4,False,0.61,0.39
230,NTGR,10.4,0.1,20.9,0.0,15.9,0.0005431175231933594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 40)",40,0.53,0.35,0.7,31,1,{},0.15,43,8,4.5862053229600575,3.5911,0.7769062479706261,0.8521,8.33373005913035,-0.8002391986338242,0.5797536298981563,-9.351375392144488,1.0,1.0,2020-07-11,2020-07-09,485.1000061035156,-6.56128,-8.4437,478.5387,476.6563,-0.0135,-0.0174,0.88,True,0.49,0.51,True,0.49,0.51
181,LAPD,11.3,0.1,9.5,0.0,4.8,0.0002307891845703125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.56,0.35,0.7,11,1,{},0.15,43,8,30.464579424566185,26.9869,0.5244427835538068,0.5894,24.765425219695054,-0.36068800692518765,0.4470264925044265,-1.551290012984727,1.0,1.0,2020-07-11,2020-07-09,2239.0,-4.26268,-11.6745,2234.7373,2227.3255,-0.0019,-0.0052,0.62,True,0.44,0.56,True,0.45,0.55
148,HLMS,9.1,0.0,5.8,0.0,3.7,0.00022602081298828125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.55,0.35,0.7,7,1,{},0.15,43,8,4.713899818181497,4.7014,0.469376982104744,0.4919,7.657847794565592,-0.6807173338310701,0.40767663118669095,-1.731165667475489,1.0,1.0,2020-07-11,2020-07-09,244.1999969482422,-0.3789,-1.8841,243.8211,242.3159,-0.0016,-0.0077,0.62,True,0.5,0.5,False,0.5,0.5
315,SNEL,8.1,0.0,9.9,0.0,7.9,0.0002608299255371094,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 14)",14,0.5,0.35,0.7,9,1,{},0.15,43,8,39.43359850597327,32.8069,0.42247871017435046,0.6166,31.14281337865698,0.629935993240025,0.26130997812998313,0.07483998310006257,1.0,1.0,2020-07-11,2020-07-09,2780.0,-2.06677,5.3257,2777.9332,2785.3257,-0.0007,0.0019,0.75,True,0.29,0.71,True,0.44,0.56
248,ORON,10.6,0.1,8.7,0.0,3.9,0.00021409988403320312,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.53,0.35,0.7,15,1,{},0.15,43,8,3.173400080446875,2.8533,0.5109484932671339,0.5672,2.2750178088141846,0.14060454727864546,0.44270874814161765,-0.5039420422623704,1.0,1.0,2020-07-11,2020-07-09,296.0,0.08435,0.0476,296.0843,296.0476,0.0003,0.0002,0.75,True,0.5,0.5,True,0.37,0.63
271,PTBL,13.4,0.2,30.6,0.0,4.5,0.00022983551025390625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.58,0.35,0.7,245,1,{},0.15,43,8,354.86247202311444,314.5503,0.5562101881891166,0.6316,342.5666034299259,-0.2605775433082884,0.48396533510362394,-1.363582893703041,1.0,1.0,2020-07-11,2020-07-09,20000.0,15.48603,160.4231,20015.486,20160.4231,0.0008,0.008,0.88,True,0.43,0.57,True,0.5,0.5
170,KAFR,9.8,0.0,4.6,0.0,1.2,0.0001659393310546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.53,0.35,0.7,10,1,{},0.15,43,8,14.072110081345931,13.2657,0.27783863838188183,0.287,8.429380755943834,0.2713774660657353,0.26104418811169305,0.18029964932395226,1.0,1.0,2020-07-11,2020-07-09,1234.0,3.00623,3.8491,1237.0062,1237.8491,0.0024,0.0031,0.5,True,0.46,0.54,True,0.5,0.5
285,ROTS,7.2,0.0,4.6,0.0,3.3,0.0002009868621826172,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.53,0.35,0.7,4,1,{},0.15,43,8,33.49587902490486,31.4023,0.37661139073417116,0.3975,19.917318272505298,0.3467426273951343,0.30412434314512127,-0.061543230482906885,1.0,1.0,2020-07-11,2020-07-09,1747.0,5.75076,4.2018,1752.7508,1751.2018,0.0033,0.0024,0.88,True,0.43,0.57,True,0.39,0.61
171,KRNV-L,7.0,0.0,0.8,0.0,0.6,0.00015091896057128906,1,"(240, 7)","(200, 7)","(200, 7)","(200, 1)","(42, 4)",1,"(379, 3)",0.8,"(41, 2)",2,0.48,0.35,0.7,0,1,{},0.15,35,6,0.47565076378873483,0.5265,0.22567843388560227,0.2335,0.795492108283001,-0.5632598418722963,0.22567843388560227,-0.5632598418722963,10.0,10.0,2020-07-11,2020-07-09,4.5,-0.84768,-1.113,3.6523,3.387,-0.1884,-0.2473,0.57,False,0.5,0.5,False,0.5,0.5
161,IGLD,7.5,0.0,1.2,0.0,0.6,0.00016617774963378906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,0,1,{},0.15,43,8,159.91717236180705,154.5409,0.20374837043791172,0.1915,126.16924254408615,-0.03604732953240464,0.20374837043791172,-0.03604732953240464,10.0,10.0,2020-07-11,2020-07-09,2858.0,-149.46919,-175.9638,2708.5308,2682.0362,-0.0523,-0.0616,0.75,False,0.5,0.5,False,0.5,0.5
221,MLD,6.6,0.0,0.8,0.0,0.6,0.0001552104949951172,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.45,0.35,0.7,0,1,{},0.15,43,8,0.363362730175158,0.3435,0.18593869773637262,0.2066,0.2297720115685463,0.3068462229618285,0.18593869773637262,0.3068462229618285,10.0,10.0,2020-07-11,2020-07-09,2.700000047683716,-0.0647,-0.0582,2.6353,2.6418,-0.024,-0.0216,0.75,False,0.5,0.5,False,0.5,0.5
90,DIMRI,7.2,0.0,0.8,0.0,0.6,0.00015997886657714844,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,0,1,{},0.15,43,8,116.90046580019768,118.7872,0.18338707110740826,0.1976,130.9004423182633,0.21200556509177304,0.18338707110740826,0.21200556509177304,10.0,10.0,2020-07-11,2020-07-09,8335.0,-111.39666,-137.0176,8223.6033,8197.9824,-0.0134,-0.0164,0.62,False,0.72,0.28,False,0.5,0.5
284,RIMO,6.5,0.0,0.8,0.0,0.5,0.0001518726348876953,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.47,0.35,0.7,0,1,{},0.15,43,8,69.16000516520799,64.6098,0.21189641870475096,0.2243,34.10039328750027,0.12816839730220853,0.21189641870475096,0.12816839730220853,10.0,10.0,2020-07-11,2020-07-09,3663.0,-32.05528,-35.0089,3630.9447,3627.9911,-0.0088,-0.0096,0.75,False,0.61,0.39,False,0.5,0.5
173,KRDI,10.7,0.1,28.3,0.0,16.1,0.0008237361907958984,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 60)",60,0.53,0.35,0.7,123,1,{},0.15,43,8,2.271163895632128,0.0026,0.8106755474025441,1.0,2.0544610068479168,-0.4501749612832746,0.5553076811083013,-10.963943430587015,10.0,10.0,2020-07-11,2020-07-09,154.10000610351562,-1.11255,0.7575,152.9875,154.8575,-0.0072,0.0049,0.38,False,0.53,0.47,False,0.84,0.16
120,FIBIH,6.7,0.0,1.3,0.0,1.1,0.00016689300537109375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.4,0.35,0.7,0,1,{},0.15,43,8,101.00911052571425,99.4552,0.19531023899967992,0.1755,95.52712664307191,-1.0052965970325576,0.17659652362757938,-1.2559586716616273,10.0,10.0,2020-07-11,2020-07-09,8345.0,-57.14167,-49.3493,8287.8583,8295.6507,-0.0068,-0.0059,0.38,False,0.88,0.12,False,0.57,0.43
